Graph,T_1 Value,T_1 Pot,T_1 Ratios,T_1 Time,T_1 Orientation,T_2 Value,T_2 Pot,T_2 Pot Ratios,T_2 Orientation,B_2 Value,B_2 Pot,B_2 Pot Ratios,B_2 Orientation,SamePot,TileTime,BondTime
F?q`o,3,"[a, aAA, aA]","[2, 2, 3]",0.02389480000420008,"[[0, 0, 0, 0, -0.0, 1.0, 0], [0, 0, 0, 0, 1.0, 0, 0], [0, 0, 0, 0, 0, -0.0, 1.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 0, -0.0], [0.0, 0, 1.0, 0, 0, 0, 0], [0, 0, 0.0, 0.0, 1.0, 0, 0]]",5,"[a, ACd, ACD, bc, BB]","[2, 1, 1, 2, 1]","[[[0, 0, 0, 0, 0.0, 0.0, 0], [0, 0, 0, 0, 1.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0, -0.0, 1.0, 0], [0, 0, 0, 0, 0.0, 0, 0], [0, 0, 0, 0, 0, 1.0, -0.0], [0, 0, 0, 0, 0, 0, 0.0], [-0.0, -0.0, 0, 0, 0, 0, 0.0], [-0.0, 0, -0.0, 0, 0, 0, 0], [0, 0, -0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0, 1.0, -0.0, 0], [0, 0, 0, 0, -0.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 1.0], [0, 0, 0, 0, 0, 0, -0.0], [-0.0, 0.0, 0, 0, 0, 0, -0.0], [0.0, 0, -0.0, 0, 0, 0, 0], [0, 0, -0.0, -0.0, 0.0, 0, 0]], [[0, 0, 0, 0, -0.0, -0.0, 0], [0, 0, 0, 0, -0.0, 0, 0], [0, 0, 0, 0, 0, -0.0, 0.0], [0, 0, 0, 0, 0, 0, -0.0], [0.0, -0.0, 0, 0, 0, 0, 1.0], [-0.0, 0, -0.0, 0, 0, 0, 0], [0, 0, 0.0, -0.0, -0.0, 0, 0]]]",3,"[aC, AB, bb, BCC, ccC, c]","[1, 1, 1, 1, 1, 2]","[[[0, 0, 0, 0, 0.0, 1.0, 0], [0, 0, 0, 0, 0.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0, 0.0, 0.0, 0], [0, 0, 0, 0, -0.0, 0, 0], [0, 0, 0, 0, 0, 1.0, 1.0], [0, 0, 0, 0, 0, 0, -0.0], [0.0, -0.0, 0, 0, 0, 0, -0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0, 0.0, -0.0, 0.0, 0, 0]], [[0, 0, 0, 0, 0.0, 0.0, 0], [0, 0, 0, 0, 1.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 0, 1.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0, 0.0, 0.0, -0.0, 0, 0]]]",False,254.14951190000284,541.1038744999969
F?qaw,4,"[AA, A, aaA, aaaa]","[2, 2, 2, 1]",0.032236699989880435,"[[0, 0, 0, 0, -0.0, -0.0, 0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [1.0, 1.0, 0, 0, 0, 0, -0.0], [1.0, 0, 1.0, 0, 0, 0, -0.0], [0, 1.0, 0, 1.0, 1.0, 1.0, 0]]",4,"[aC, ABc, bbcc, C]","[2, 2, 1, 2]","[[[0, 0, 0, 0, 0.0, 1.0, 0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0.0], [0, 0.0, 0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0, 0.0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0.0], [0, 0.0, 0, 0.0, 1.0, 1.0, 0]], [[0, 0, 0, 0, 0.0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [1.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 1.0, 0, 0, 0, 0.0], [0, 1.0, 0, 1.0, 0.0, 0.0, 0]]]",2,"[abBB, aB, AAA, bbB, b]","[1, 2, 1, 1, 2]","[[[0, 0, 0, 0, 1.0, 0.0, 0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0.0], [0, 0.0, 0, 0.0, 1.0, 0.0, 0]], [[0, 0, 0, 0, 0.0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [1.0, 0, 0.0, 0, 0, 0, 1.0], [0, 1.0, 0, 0.0, 0.0, 0.0, 0]]]",False,6.396498000001884,22.435123000002932
F?qb_,3,"[a, aA, aAA]","[1, 5, 1]",0.02578309999080375,"[[0, 0, 0, 0, -0.0, 1.0, 0], [0, 0, 0, 0, 1.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, 1.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 1.0, 0, 0, 0, 0], [0, 1.0, 0.0, 0.0, 0, 0, 0]]",5,"[aC, AB, bb, ccC, c]","[2, 2, 1, 1, 1]","[[[0, 0, 0, 0, -0.0, -0.0, 0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [-0.0, -0.0, 0, 0, 0, 0, 0], [-0.0, 0, -0.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0.0, 0, 0, 0]], [[0, 0, 0, 0, 1.0, 1.0, 0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, 0, 0.0], [-0.0, -0.0, 0, 0, 0, 0, 0], [-0.0, 0, -0.0, 0, 0, 0, 0], [0, -0.0, -0.0, -0.0, 0, 0, 0]], [[0, 0, 0, 0, -0.0, -0.0, 0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [-0.0, -0.0, 0, 0, 0, 0, 0], [-0.0, 0, -0.0, 0, 0, 0, 0], [0, 1.0, 1.0, -0.0, 0, 0, 0]]]",3,,,,True,60.60954970000603,201.1145392999897
F?Bew,4,"[a, AA, aaAA, aaaAA]","[3, 2, 1, 1]",0.03412380001100246,"[[0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 1.0, 0.0, 0, 0, 0, -0.0], [1.0, 1.0, 0, 0.0, 0.0, 1.0, 0]]",4,"[a, AAbBB, ABBB, bb]","[3, 1, 1, 2]","[[[0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0, 0, 1.0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0.0, 1.0, 0]]]",2,,,,True,0.7031814999936614,3.300515599999926
F?qbo,4,"[a, aAA, aA, aaAA]","[1, 1, 4, 1]",0.03169639999396168,"[[0, 0, 0, 0, -0.0, 1.0, 0], [0, 0, 0, 0, 1.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, 1.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 0, -0.0], [0.0, 0, 1.0, 0, 0, 0, 0], [0, 1.0, 0.0, 0.0, 1.0, 0, 0]]",5,"[a, ACCC, bc, BB, BcC]","[1, 1, 3, 1, 1]","[[[0, 0, 0, 0, 0.0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0, 0.0, 1.0, 0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0, 1.0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 1.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0.0, 0.0, 0, 0]]]",3,,,,True,141.93882880000456,1760.682097900004
F?qbw,4,"[AA, a, aaA, aaaaA]","[3, 1, 2, 1]",0.03634560000500642,"[[0, 0, 0, 0, -0.0, -0.0, 0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 1.0, 0, 0, 0, 0, -0.0], [1.0, 0, 1.0, 0, 0, 0, -0.0], [0, 1.0, 1.0, 0.0, 1.0, 1.0, 0]]",4,"[aBB, AABBB, bb, b]","[2, 1, 3, 1]","[[[0, 0, 0, 0, 0.0, -0.0, 0], [0, 0, 0, 0, -0.0, 0, 0.0], [0, 0, 0, 0, 0, -0.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, -0.0, 0, 0, 0, 0, 1.0], [0.0, 0, -0.0, 0, 0, 0, 1.0], [0, 0.0, 0.0, -0.0, -0.0, 0.0, 0]], [[0, 0, 0, 0, 1.0, 1.0, 0], [0, 0, 0, 0, 1.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [-0.0, 0, 0.0, 0, 0, 0, -0.0], [0, 0.0, -0.0, 0.0, 0.0, 0.0, 0]]]",2,,,,True,1.1788411999878008,6.44908459999715
F?qcw,3,"[aAA, a, aaAA]","[3, 3, 1]",0.023687499982770532,"[[0, 0, 0, 0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 1.0, 0, 0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 0, -0.0], [1.0, 0, 0.0, 0, 0, 0, -0.0], [0.0, 0, 0, 0.0, 1.0, 1.0, 0]]",4,"[aBB, ABBB, bbB, b]","[1, 1, 2, 3]","[[[0, 0, 0, 0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 1.0], [0.0, 0, 0.0, 0, 0, 0, 0.0], [0.0, 0, 0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0, 1.0, 0.0, 1.0], [0, 0, 0, 0, 1.0, 0, 0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [-0.0, 0.0, 0, 0, 0, 0, 0.0], [1.0, 0, 0.0, 0, 0, 0, 1.0], [0.0, 0, 0, 0.0, 0.0, 0.0, 0]]]",2,,,,True,1.1943094999878667,1.5938928999821655
F?qdo,4,"[a, aAA, aA, aaAA]","[2, 2, 2, 1]",0.03440720000071451,"[[0, 0, 0, 0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 1.0, 0, 0], [0, 0, 0, 0, 0, 1.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 0, -0.0], [1.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0, 1.0, 0.0, 1.0, 0, 0]]",5,"[aC, AB, bCCC, ccC, c]","[1, 1, 1, 2, 2]","[[[0, 0, 0, 0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 1.0, 0, 0, 0, 0], [0.0, 0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0, 1.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 1.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 0, 1.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0, 0.0, 0.0, 0.0, 0, 0]]]",3,,,,True,117.35234089998994,2751.467964999989
F?qeo,4,"[a, aAA, aA, aaAA]","[2, 2, 2, 1]",0.03562810001312755,"[[0, 0, 0, 0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 1.0, 0, -0.0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 0, -0.0], [1.0, 0, 0.0, 0, 0, 0, 0], [0.0, 1.0, 0, 0.0, 1.0, 0, 0]]",4,"[abB, a, AABB, Ab]","[2, 2, 1, 2]","[[[0, 0, 0, 0, -0.0, -0.0, 1.0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [-0.0, 1.0, 0, 0, 0, 0, -0.0], [-0.0, 0, -0.0, 0, 0, 0, 0], [-0.0, -0.0, 0, -0.0, -0.0, 0, 0]], [[0, 0, 0, 0, 1.0, -0.0, -0.0], [0, 0, 0, 0, -0.0, 0, 1.0], [0, 0, 0, 0, 0, -0.0, 0], [0, 0, 0, 0, 0, 0, -0.0], [-0.0, -0.0, 0, 0, 0, 0, 1.0], [1.0, 0, -0.0, 0, 0, 0, 0], [-0.0, -0.0, 0, -0.0, -0.0, 0, 0]]]",2,,,,True,0.8731754000182264,5.072783899988281
F?qew,4,"[aaAAA, aaA, A, aA]","[1, 3, 2, 1]",0.03500850001000799,"[[0, 0, 0, 0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [1.0, 0.0, 0, 0, 0, 0, 1.0], [0.0, 0, 1.0, 0, 0, 0, 1.0], [0.0, 1.0, 0, 1.0, 0.0, 0.0, 0]]",4,"[aB, ABBBB, bbB, b]","[1, 1, 3, 2]","[[[0, 0, 0, 0, -0.0, -0.0, 0.0], [0, 0, 0, 0, -0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, -0.0, 0, 0, 0, 0.0], [0.0, -0.0, 0, 0.0, -0.0, -0.0, 0]], [[0, 0, 0, 0, 1.0, 0.0, 1.0], [0, 0, 0, 0, -0.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [-0.0, 1.0, 0, 0, 0, 0, 1.0], [1.0, 0, -0.0, 0, 0, 0, 1.0], [-0.0, -0.0, 0, 0.0, -0.0, -0.0, 0]]]",2,,,,True,0.46360779998940416,6.243559399998048
F?qf_,4,"[aA, aaA, A, aaAA]","[4, 1, 1, 1]",0.03375259999302216,"[[0, 0, 0, 0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0, 0, 0, 0, 0, 0, 0.0], [1.0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 1.0, 0, 0, 0, 0], [0.0, 1.0, 0.0, 1.0, 0, 0, 0]]",5,"[a, ACCC, bC, BBc, cc]","[1, 1, 2, 1, 2]","[[[0, 0, 0, 0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0]], [[0, 0, 0, 0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [1.0, 0.0, 0, 0, 0, 0, 0], [1.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0]], [[0, 0, 0, 0, 0.0, 0.0, 1.0], [0, 0, 0, 0, 1.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0]]]",3,,,,True,133.94272719998844,1526.56032400002
F?qfo,4,"[a, aAA, aA, aaaAA]","[1, 2, 3, 1]",0.03307880001375452,"[[0, 0, 0, 0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 1.0, 0, -0.0], [0, 0, 0, 0, 0, 1.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 0, -0.0], [1.0, 0, 0.0, 0, 0, 0, 0], [0.0, 1.0, 1.0, 0.0, 1.0, 0, 0]]",5,"[aC, ABcCC, bcC, b, Bc]","[1, 1, 2, 1, 2]","[[[0, 0, 0, 0, 0.0, 0.0, 0.0], [0, 0, 0, 0, -0.0, 0, 0.0], [0, 0, 0, 0, 0, -0.0, 1.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, -0.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0, -0.0, 1.0, 0.0], [0, 0, 0, 0, 0.0, 0, -0.0], [0, 0, 0, 0, 0, 0.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 1.0, 0, 0, 0, 0, 0.0], [-0.0, 0, -0.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0, 1.0, -0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, -0.0, 0, 0, 0, 0, 1.0], [0.0, 0, 1.0, 0, 0, 0, 0], [1.0, 0.0, -0.0, -0.0, -0.0, 0, 0]]]",3,,,,True,233.78957700001774,7186.298630999983
F?qfw,4,"[aAA, a, aA, aaaaAA]","[3, 1, 2, 1]",0.034461500006727874,"[[0, 0, 0, 0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 1.0, 0, -0.0], [0, 0, 0, 0, 0, 1.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 0, -0.0], [1.0, 0, 0.0, 0, 0, 0, -0.0], [0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0]]",4,"[aB, AAbBBB, bbB, b]","[2, 1, 3, 1]","[[[0, 0, 0, 0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0, 0, 0, 0, 0, 0, -0.0], [-0.0, -0.0, 0, 0, 0, 0, -0.0], [-0.0, 0, -0.0, 0, 0, 0, -0.0], [-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0]], [[0, 0, 0, 0, 1.0, 1.0, -0.0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 1.0, 0, 0, 0, 0, 1.0], [0.0, 0, 1.0, 0, 0, 0, 1.0], [1.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0]]]",2,,,,True,0.6808186999987811,8.643260400014697
F?qjo,4,"[a, aaaA, AA, aaA]","[1, 2, 3, 1]",0.036554999998770654,"[[0, 0, 0, 0, -0.0, -0.0, 0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 1.0, 0, 0, 0, 1.0, -0.0], [1.0, 0, 1.0, 0, 0.0, 0, 0], [0, 1.0, 1.0, 0.0, 1.0, 0, 0]]",5,"[aB, AABB, Abbb, bbB, b]","[3, 1, 1, 1, 1]","[[[0, 0, 0, 0, 1.0, 0.0, 0], [0, 0, 0, 0, -0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0.0, 0, 0.0, 0, 0], [0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0, 0.0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 1.0, 0, 0, 0, 1.0, 1.0], [1.0, 0, 1.0, 0, -0.0, 0, 0], [0, -0.0, 0.0, -0.0, -0.0, 0, 0]]]",2,,,,True,18.37660109999706,4.928721799980849
F?Bfo,4,"[a, AA, aaa, aaaAA]","[2, 3, 1, 1]",0.042887299990979955,"[[0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 1.0, 1.0, 0, 0, 0, 0], [1.0, 1.0, 1.0, 0.0, 0.0, 0, 0]]",4,"[aB, AAA, bbbBB, b]","[3, 1, 1, 2]","[[[0, 0, 0, 0, 0, 1.0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 1.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0.0, 0, 0, 0, 0], [1.0, 1.0, 1.0, 0.0, 0.0, 0, 0]]]",2,,,,True,1.0100608999928227,3.0596212000091327
F?qjw,4,"[aaaA, a, AA, aaaAA]","[2, 1, 3, 1]",0.032550200005061924,"[[0, 0, 0, 0, -0.0, -0.0, 0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 1.0, 0, 0, 0, -0.0, 1.0], [1.0, 0, 1.0, 0, 1.0, 0, -0.0], [0, 1.0, 1.0, 0.0, 0.0, 1.0, 0]]",4,"[aABB, ab, AAAbb, B]","[2, 3, 1, 1]","[[[0, 0, 0, 0, 1.0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 1.0, 0.0], [0.0, 0, 0.0, 0, 0.0, 0, 1.0], [0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0, 0.0, 1.0, 0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0.0, 0, 0.0, 0, 0.0], [0, 0.0, 0.0, 1.0, 1.0, 0.0, 0]]]",2,,,,True,3.2182283000147436,9.971770100004505
F?qkw,3,"[aaAA, a, AAA]","[3, 3, 1]",0.026752400008263066,"[[0, 0, 0, 0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 1.0, 0, 0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0.0, 0, 0, 0, -0.0, 1.0], [1.0, 0, 0.0, 0, 1.0, 0, -0.0], [1.0, 0, 0, 0.0, 0.0, 1.0, 0]]",3,"[a, AbBB, bbb]","[3, 3, 1]","[[[0, 0, 0, 0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 1.0, 0, 0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0.0, 0, 0.0, 0, 0.0], [0.0, 0, 0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0, 1.0, 1.0, 1.0], [0, 0, 0, 0, 0.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 1.0, 0.0], [0.0, 0, 0.0, 0, 0.0, 0, 1.0], [0.0, 0, 0, 0.0, 1.0, 0.0, 0]]]",2,,,,True,0.11635739999474026,2.561840599984862
